GET 	 / 	 undefined 	 7/30/2023, 9:35:30 PM 
POST 	 /posts 	 http://localhost:3000 	 8/11/2023, 12:55:42 PM 
OPTIONS 	 /refresh 	 http://localhost:3000 	 8/11/2023, 12:55:42 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/11/2023, 12:55:42 PM 
POST 	 /posts 	 http://localhost:3000 	 8/11/2023, 12:55:42 PM 
GET 	 /posts 	 http://localhost:3000 	 8/11/2023, 12:55:42 PM 
GET 	 /posts 	 http://localhost:3000 	 8/11/2023, 12:56:06 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/11/2023, 12:56:06 PM 
OPTIONS 	 /posts/getUserPosts/64d5b20759fd8ee0b7fd9f01 	 http://localhost:3000 	 8/11/2023, 12:56:07 PM 
OPTIONS 	 /user/64d5b20759fd8ee0b7fd9f01 	 http://localhost:3000 	 8/11/2023, 12:56:07 PM 
GET 	 /posts/getUserPosts/64d5b20759fd8ee0b7fd9f01 	 http://localhost:3000 	 8/11/2023, 12:56:07 PM 
GET 	 /user/64d5b20759fd8ee0b7fd9f01 	 http://localhost:3000 	 8/11/2023, 12:56:07 PM 
GET 	 /posts/getUserPosts/64d5b20759fd8ee0b7fd9f01 	 http://localhost:3000 	 8/11/2023, 12:56:56 PM 
GET 	 /user/64d5b20759fd8ee0b7fd9f01 	 http://localhost:3000 	 8/11/2023, 12:56:56 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/11/2023, 12:56:56 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/11/2023, 12:56:58 PM 
GET 	 /posts 	 http://localhost:3000 	 8/11/2023, 12:56:58 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/11/2023, 12:57:04 PM 
POST 	 /posts 	 http://localhost:3000 	 8/11/2023, 12:57:04 PM 
GET 	 /posts 	 http://localhost:3000 	 8/11/2023, 12:57:04 PM 
GET 	 /posts/getUserPosts/64d5b20759fd8ee0b7fd9f01 	 http://localhost:3000 	 8/11/2023, 12:57:33 PM 
GET 	 /user/64d5b20759fd8ee0b7fd9f01 	 http://localhost:3000 	 8/11/2023, 12:57:33 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/11/2023, 12:57:33 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/11/2023, 12:57:35 PM 
GET 	 /posts 	 http://localhost:3000 	 8/11/2023, 12:57:35 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/11/2023, 12:57:39 PM 
POST 	 /posts 	 http://localhost:3000 	 8/11/2023, 12:57:39 PM 
GET 	 /posts 	 http://localhost:3000 	 8/11/2023, 12:57:40 PM 
OPTIONS 	 /posts/getUserPosts/64d5b20759fd8ee0b7fd9f01 	 http://localhost:3000 	 8/11/2023, 12:57:41 PM 
GET 	 /posts/getUserPosts/64d5b20759fd8ee0b7fd9f01 	 http://localhost:3000 	 8/11/2023, 12:57:41 PM 
OPTIONS 	 /logout 	 http://localhost:3000 	 8/11/2023, 12:57:43 PM 
POST 	 /logout 	 http://localhost:3000 	 8/11/2023, 12:57:44 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/11/2023, 12:57:58 PM 
POST 	 /login 	 http://localhost:3000 	 8/11/2023, 12:57:58 PM 
OPTIONS 	 /posts/getUserPosts/64d2fe758c3fe1ba29fac9fb 	 http://localhost:3000 	 8/11/2023, 12:58:12 PM 
OPTIONS 	 /user/64d2fe758c3fe1ba29fac9fb 	 http://localhost:3000 	 8/11/2023, 12:58:12 PM 
GET 	 /posts/getUserPosts/64d2fe758c3fe1ba29fac9fb 	 http://localhost:3000 	 8/11/2023, 12:58:12 PM 
GET 	 /user/64d2fe758c3fe1ba29fac9fb 	 http://localhost:3000 	 8/11/2023, 12:58:12 PM 
OPTIONS 	 /posts/getUserPosts/64d2fe758c3fe1ba29fac9fb 	 http://localhost:3000 	 8/11/2023, 1:01:08 PM 
OPTIONS 	 /user/64d2fe758c3fe1ba29fac9fb 	 http://localhost:3000 	 8/11/2023, 1:01:08 PM 
GET 	 /posts/getUserPosts/64d2fe758c3fe1ba29fac9fb 	 http://localhost:3000 	 8/11/2023, 1:01:08 PM 
GET 	 /user/64d2fe758c3fe1ba29fac9fb 	 http://localhost:3000 	 8/11/2023, 1:01:08 PM 
OPTIONS 	 /posts/64d5bfc30d97f42060cffda1 	 http://localhost:3000 	 8/11/2023, 1:01:14 PM 
GET 	 /posts/64d5bfc30d97f42060cffda1 	 http://localhost:3000 	 8/11/2023, 1:01:14 PM 
OPTIONS 	 /posts/getUserPosts/64d5b20759fd8ee0b7fd9f01 	 http://localhost:3000 	 8/11/2023, 1:01:18 PM 
OPTIONS 	 /user/64d5b20759fd8ee0b7fd9f01 	 http://localhost:3000 	 8/11/2023, 1:01:18 PM 
GET 	 /posts/getUserPosts/64d5b20759fd8ee0b7fd9f01 	 http://localhost:3000 	 8/11/2023, 1:01:18 PM 
GET 	 /user/64d5b20759fd8ee0b7fd9f01 	 http://localhost:3000 	 8/11/2023, 1:01:18 PM 
OPTIONS 	 /posts/64d5be6c0d97f42060cffd87 	 http://localhost:3000 	 8/11/2023, 1:01:51 PM 
GET 	 /posts/64d5be6c0d97f42060cffd87 	 http://localhost:3000 	 8/11/2023, 1:01:51 PM 
OPTIONS 	 /posts/64d393599ee36082e66a1fbc 	 http://localhost:3000 	 8/11/2023, 1:05:29 PM 
GET 	 /posts/64d393599ee36082e66a1fbc 	 http://localhost:3000 	 8/11/2023, 1:05:29 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:05:30 PM 
GET 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:05:30 PM 
OPTIONS 	 /posts/getUserPosts/64d5b20759fd8ee0b7fd9f01 	 http://localhost:3000 	 8/11/2023, 1:05:52 PM 
OPTIONS 	 /user/64d5b20759fd8ee0b7fd9f01 	 http://localhost:3000 	 8/11/2023, 1:05:52 PM 
GET 	 /posts/getUserPosts/64d5b20759fd8ee0b7fd9f01 	 http://localhost:3000 	 8/11/2023, 1:05:52 PM 
GET 	 /user/64d5b20759fd8ee0b7fd9f01 	 http://localhost:3000 	 8/11/2023, 1:05:52 PM 
GET 	 /posts/getUserPosts/64d2fe758c3fe1ba29fac9fb 	 http://localhost:3000 	 8/11/2023, 1:07:53 PM 
GET 	 /user/64d2fe758c3fe1ba29fac9fb 	 http://localhost:3000 	 8/11/2023, 1:07:53 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/11/2023, 1:07:53 PM 
OPTIONS 	 /posts/getUserPosts/64d5b20759fd8ee0b7fd9f01 	 http://localhost:3000 	 8/11/2023, 1:07:55 PM 
OPTIONS 	 /user/64d5b20759fd8ee0b7fd9f01 	 http://localhost:3000 	 8/11/2023, 1:07:55 PM 
GET 	 /posts/getUserPosts/64d5b20759fd8ee0b7fd9f01 	 http://localhost:3000 	 8/11/2023, 1:07:55 PM 
GET 	 /user/64d5b20759fd8ee0b7fd9f01 	 http://localhost:3000 	 8/11/2023, 1:07:55 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:08:12 PM 
POST 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:08:12 PM 
GET 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:08:12 PM 
OPTIONS 	 /posts/getUserPosts/64d2fe758c3fe1ba29fac9fb 	 http://localhost:3000 	 8/11/2023, 1:08:14 PM 
GET 	 /posts/getUserPosts/64d2fe758c3fe1ba29fac9fb 	 http://localhost:3000 	 8/11/2023, 1:08:14 PM 
OPTIONS 	 /posts/getUserPosts/64d5b20759fd8ee0b7fd9f01 	 http://localhost:3000 	 8/11/2023, 1:08:20 PM 
GET 	 /posts/getUserPosts/64d5b20759fd8ee0b7fd9f01 	 http://localhost:3000 	 8/11/2023, 1:08:20 PM 
OPTIONS 	 /posts/64d393599ee36082e66a1fbc 	 http://localhost:3000 	 8/11/2023, 1:10:09 PM 
GET 	 /posts/64d393599ee36082e66a1fbc 	 http://localhost:3000 	 8/11/2023, 1:10:10 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:10:12 PM 
GET 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:10:12 PM 
OPTIONS 	 /posts/64d5c23c0d97f42060cffdb7 	 http://localhost:3000 	 8/11/2023, 1:10:16 PM 
GET 	 /posts/64d5c23c0d97f42060cffdb7 	 http://localhost:3000 	 8/11/2023, 1:10:16 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:10:16 PM 
DELETE 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:10:17 PM 
OPTIONS 	 /refresh 	 http://localhost:3000 	 8/11/2023, 1:10:17 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/11/2023, 1:10:17 PM 
DELETE 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:10:17 PM 
GET 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:10:17 PM 
OPTIONS 	 /posts/getUserPosts/64d2fe758c3fe1ba29fac9fb 	 http://localhost:3000 	 8/11/2023, 1:11:12 PM 
GET 	 /posts/getUserPosts/64d2fe758c3fe1ba29fac9fb 	 http://localhost:3000 	 8/11/2023, 1:11:12 PM 
OPTIONS 	 /posts/64d5bfc30d97f42060cffda1 	 http://localhost:3000 	 8/11/2023, 1:18:56 PM 
GET 	 /posts/64d5bfc30d97f42060cffda1 	 http://localhost:3000 	 8/11/2023, 1:18:56 PM 
OPTIONS 	 /posts/getUserPosts/64d2fe758c3fe1ba29fac9fb 	 http://localhost:3000 	 8/11/2023, 1:19:02 PM 
OPTIONS 	 /user/64d2fe758c3fe1ba29fac9fb 	 http://localhost:3000 	 8/11/2023, 1:19:02 PM 
GET 	 /posts/getUserPosts/64d2fe758c3fe1ba29fac9fb 	 http://localhost:3000 	 8/11/2023, 1:19:02 PM 
GET 	 /user/64d2fe758c3fe1ba29fac9fb 	 http://localhost:3000 	 8/11/2023, 1:19:02 PM 
OPTIONS 	 /posts/64d393599ee36082e66a1fbc 	 http://localhost:3000 	 8/11/2023, 1:19:04 PM 
GET 	 /posts/64d393599ee36082e66a1fbc 	 http://localhost:3000 	 8/11/2023, 1:19:04 PM 
OPTIONS 	 /logout 	 http://localhost:3000 	 8/11/2023, 1:19:10 PM 
POST 	 /logout 	 http://localhost:3000 	 8/11/2023, 1:19:10 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/11/2023, 1:19:16 PM 
POST 	 /login 	 http://localhost:3000 	 8/11/2023, 1:19:16 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:19:20 PM 
DELETE 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:19:20 PM 
GET 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:19:20 PM 
OPTIONS 	 /posts/64d5bfa00d97f42060cffd9a 	 http://localhost:3000 	 8/11/2023, 1:19:21 PM 
GET 	 /posts/64d5bfa00d97f42060cffd9a 	 http://localhost:3000 	 8/11/2023, 1:19:21 PM 
DELETE 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:19:22 PM 
GET 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:19:22 PM 
OPTIONS 	 /posts/64d5bf4e0d97f42060cffd8f 	 http://localhost:3000 	 8/11/2023, 1:19:25 PM 
GET 	 /posts/64d5bf4e0d97f42060cffd8f 	 http://localhost:3000 	 8/11/2023, 1:19:25 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:19:26 PM 
DELETE 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:19:26 PM 
GET 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:19:26 PM 
OPTIONS 	 /posts/64d5be6c0d97f42060cffd87 	 http://localhost:3000 	 8/11/2023, 1:19:27 PM 
GET 	 /posts/64d5be6c0d97f42060cffd87 	 http://localhost:3000 	 8/11/2023, 1:19:27 PM 
DELETE 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:19:28 PM 
GET 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:19:28 PM 
OPTIONS 	 /logout 	 http://localhost:3000 	 8/11/2023, 1:19:32 PM 
POST 	 /logout 	 http://localhost:3000 	 8/11/2023, 1:19:32 PM 
GET 	 /posts/getUserPosts/64d2fe758c3fe1ba29fac9fb 	 http://localhost:3000 	 8/11/2023, 1:22:08 PM 
GET 	 /user/64d2fe758c3fe1ba29fac9fb 	 http://localhost:3000 	 8/11/2023, 1:22:08 PM 
GET 	 /posts/64d393599ee36082e66a1fbc 	 http://localhost:3000 	 8/11/2023, 1:22:11 PM 
GET 	 /posts/64d393599ee36082e66a1fbc 	 http://localhost:3000 	 8/11/2023, 1:24:35 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/11/2023, 1:24:38 PM 
GET 	 /posts/64d393599ee36082e66a1fbc 	 http://localhost:3000 	 8/11/2023, 1:24:38 PM 
GET 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:24:39 PM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/11/2023, 1:28:14 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/11/2023, 1:28:14 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/11/2023, 1:28:15 PM 
OPTIONS 	 /register 	 http://localhost:3000 	 8/11/2023, 1:28:32 PM 
POST 	 /register 	 http://localhost:3000 	 8/11/2023, 1:28:32 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:28:33 PM 
GET 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:28:33 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:28:54 PM 
POST 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:28:54 PM 
GET 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:28:54 PM 
OPTIONS 	 /posts/64d5c7160d97f42060cffde4 	 http://localhost:3000 	 8/11/2023, 1:28:58 PM 
GET 	 /posts/64d5c7160d97f42060cffde4 	 http://localhost:3000 	 8/11/2023, 1:28:58 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:31:13 PM 
POST 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:31:13 PM 
OPTIONS 	 /refresh 	 http://localhost:3000 	 8/11/2023, 1:31:13 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/11/2023, 1:31:13 PM 
POST 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:31:13 PM 
GET 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:31:13 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:33:45 PM 
POST 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:33:45 PM 
OPTIONS 	 /refresh 	 http://localhost:3000 	 8/11/2023, 1:33:45 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/11/2023, 1:33:45 PM 
POST 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:33:45 PM 
GET 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:33:45 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:34:08 PM 
POST 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:34:08 PM 
GET 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:34:08 PM 
OPTIONS 	 /posts/64d5c8500d97f42060cffdf0 	 http://localhost:3000 	 8/11/2023, 1:34:10 PM 
GET 	 /posts/64d5c8500d97f42060cffdf0 	 http://localhost:3000 	 8/11/2023, 1:34:10 PM 
DELETE 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:34:11 PM 
GET 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:34:11 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:35:42 PM 
POST 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:35:42 PM 
GET 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:35:42 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:36:46 PM 
GET 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:36:46 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:37:33 PM 
POST 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:37:33 PM 
OPTIONS 	 /refresh 	 http://localhost:3000 	 8/11/2023, 1:37:33 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/11/2023, 1:37:33 PM 
POST 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:37:33 PM 
GET 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:37:34 PM 
OPTIONS 	 /posts/getUserPosts/64d5c7010d97f42060cffde1 	 http://localhost:3000 	 8/11/2023, 1:37:49 PM 
OPTIONS 	 /user/64d5c7010d97f42060cffde1 	 http://localhost:3000 	 8/11/2023, 1:37:49 PM 
GET 	 /user/64d5c7010d97f42060cffde1 	 http://localhost:3000 	 8/11/2023, 1:37:49 PM 
GET 	 /posts/getUserPosts/64d5c7010d97f42060cffde1 	 http://localhost:3000 	 8/11/2023, 1:37:49 PM 
OPTIONS 	 /posts/getUserPosts/64d5c7010d97f42060cffde1 	 http://localhost:3000 	 8/11/2023, 1:39:45 PM 
OPTIONS 	 /user/64d5c7010d97f42060cffde1 	 http://localhost:3000 	 8/11/2023, 1:39:45 PM 
GET 	 /posts/getUserPosts/64d5c7010d97f42060cffde1 	 http://localhost:3000 	 8/11/2023, 1:39:45 PM 
GET 	 /user/64d5c7010d97f42060cffde1 	 http://localhost:3000 	 8/11/2023, 1:39:45 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:54:22 PM 
GET 	 /posts 	 http://localhost:3000 	 8/11/2023, 1:54:22 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/11/2023, 6:59:20 PM 
GET 	 /posts 	 http://localhost:3000 	 8/11/2023, 6:59:20 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/11/2023, 6:59:57 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/11/2023, 7:00:32 PM 
GET 	 /posts 	 http://localhost:3000 	 8/11/2023, 7:00:32 PM 
OPTIONS 	 /posts/getUserPosts/64d5c7010d97f42060cffde1 	 http://localhost:3000 	 8/11/2023, 7:00:38 PM 
OPTIONS 	 /user/64d5c7010d97f42060cffde1 	 http://localhost:3000 	 8/11/2023, 7:00:38 PM 
GET 	 /posts/getUserPosts/64d5c7010d97f42060cffde1 	 http://localhost:3000 	 8/11/2023, 7:00:38 PM 
GET 	 /user/64d5c7010d97f42060cffde1 	 http://localhost:3000 	 8/11/2023, 7:00:38 PM 
OPTIONS 	 /posts/64d393599ee36082e66a1fbc 	 http://localhost:3000 	 8/11/2023, 7:01:40 PM 
GET 	 /posts/64d393599ee36082e66a1fbc 	 http://localhost:3000 	 8/11/2023, 7:01:40 PM 
OPTIONS 	 /posts/getUserPosts/64d5c7010d97f42060cffde1 	 http://localhost:3000 	 8/11/2023, 7:01:43 PM 
OPTIONS 	 /user/64d5c7010d97f42060cffde1 	 http://localhost:3000 	 8/11/2023, 7:01:43 PM 
GET 	 /posts/getUserPosts/64d5c7010d97f42060cffde1 	 http://localhost:3000 	 8/11/2023, 7:01:43 PM 
GET 	 /user/64d5c7010d97f42060cffde1 	 http://localhost:3000 	 8/11/2023, 7:01:43 PM 
OPTIONS 	 /posts/64d5c7160d97f42060cffde4 	 http://localhost:3000 	 8/11/2023, 7:01:45 PM 
GET 	 /posts/64d5c7160d97f42060cffde4 	 http://localhost:3000 	 8/11/2023, 7:01:45 PM 
OPTIONS 	 /posts/getUserPosts/64d5c7010d97f42060cffde1 	 http://localhost:3000 	 8/11/2023, 7:03:19 PM 
OPTIONS 	 /user/64d5c7010d97f42060cffde1 	 http://localhost:3000 	 8/11/2023, 7:03:19 PM 
GET 	 /posts/getUserPosts/64d5c7010d97f42060cffde1 	 http://localhost:3000 	 8/11/2023, 7:03:19 PM 
GET 	 /user/64d5c7010d97f42060cffde1 	 http://localhost:3000 	 8/11/2023, 7:03:19 PM 
GET 	 /posts 	 http://localhost:3000 	 8/11/2023, 8:38:56 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/11/2023, 8:38:56 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/11/2023, 8:42:18 PM 
GET 	 /posts 	 http://localhost:3000 	 8/11/2023, 8:42:18 PM 
OPTIONS 	 /posts/64d5c91d0d97f42060cffdfc 	 http://localhost:3000 	 8/11/2023, 8:42:19 PM 
GET 	 /posts/64d5c91d0d97f42060cffdfc 	 http://localhost:3000 	 8/11/2023, 8:42:19 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/11/2023, 9:02:02 PM 
DELETE 	 /posts 	 http://localhost:3000 	 8/11/2023, 9:02:02 PM 
OPTIONS 	 /refresh 	 http://localhost:3000 	 8/11/2023, 9:02:02 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/11/2023, 9:02:02 PM 
DELETE 	 /posts 	 http://localhost:3000 	 8/11/2023, 9:02:02 PM 
GET 	 /posts 	 http://localhost:3000 	 8/11/2023, 9:02:02 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/11/2023, 11:32:39 PM 
GET 	 /posts 	 http://localhost:3000 	 8/11/2023, 11:32:40 PM 
OPTIONS 	 /posts/getUserPosts/64d5c7010d97f42060cffde1 	 http://localhost:3000 	 8/11/2023, 11:43:43 PM 
OPTIONS 	 /user/64d5c7010d97f42060cffde1 	 http://localhost:3000 	 8/11/2023, 11:43:43 PM 
GET 	 /posts/getUserPosts/64d5c7010d97f42060cffde1 	 http://localhost:3000 	 8/11/2023, 11:43:43 PM 
GET 	 /user/64d5c7010d97f42060cffde1 	 http://localhost:3000 	 8/11/2023, 11:43:43 PM 
OPTIONS 	 /posts/64d5c8ae0d97f42060cffdf7 	 http://localhost:3000 	 8/11/2023, 11:44:37 PM 
GET 	 /posts/64d5c8ae0d97f42060cffdf7 	 http://localhost:3000 	 8/11/2023, 11:44:37 PM 
GET 	 /posts/64d5c8ae0d97f42060cffdf7 	 http://localhost:3000 	 8/11/2023, 11:50:32 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/11/2023, 11:50:32 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/11/2023, 11:53:07 PM 
DELETE 	 /posts 	 http://localhost:3000 	 8/11/2023, 11:53:07 PM 
OPTIONS 	 /refresh 	 http://localhost:3000 	 8/11/2023, 11:53:07 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/11/2023, 11:53:07 PM 
DELETE 	 /posts 	 http://localhost:3000 	 8/11/2023, 11:53:07 PM 
GET 	 /posts 	 http://localhost:3000 	 8/11/2023, 11:53:08 PM 
OPTIONS 	 /posts/64d5c8390d97f42060cffded 	 http://localhost:3000 	 8/11/2023, 11:55:11 PM 
GET 	 /posts/64d5c8390d97f42060cffded 	 http://localhost:3000 	 8/11/2023, 11:55:11 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/11/2023, 11:55:15 PM 
DELETE 	 /posts 	 http://localhost:3000 	 8/11/2023, 11:55:15 PM 
OPTIONS 	 /refresh 	 http://localhost:3000 	 8/11/2023, 11:55:15 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/11/2023, 11:55:15 PM 
DELETE 	 /posts 	 http://localhost:3000 	 8/11/2023, 11:55:15 PM 
GET 	 /posts 	 http://localhost:3000 	 8/11/2023, 11:55:16 PM 
OPTIONS 	 /posts/64d393599ee36082e66a1fbc 	 http://localhost:3000 	 8/11/2023, 11:55:20 PM 
GET 	 /posts/64d393599ee36082e66a1fbc 	 http://localhost:3000 	 8/11/2023, 11:55:20 PM 
OPTIONS 	 /posts/64d5c7a10d97f42060cffde9 	 http://localhost:3000 	 8/11/2023, 11:56:51 PM 
GET 	 /posts/64d5c7a10d97f42060cffde9 	 http://localhost:3000 	 8/11/2023, 11:56:51 PM 
OPTIONS 	 /posts/64d5c7a10d97f42060cffde9 	 http://localhost:3000 	 8/12/2023, 12:11:58 AM 
OPTIONS 	 /refresh 	 http://localhost:3000 	 8/12/2023, 12:11:58 AM 
GET 	 /posts/64d5c7a10d97f42060cffde9 	 http://localhost:3000 	 8/12/2023, 12:11:58 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/12/2023, 12:11:58 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/12/2023, 12:12:08 AM 
GET 	 /posts/64d5c7a10d97f42060cffde9 	 http://localhost:3000 	 8/12/2023, 12:12:08 AM 
GET 	 /posts/64d5c7a10d97f42060cffde9 	 http://localhost:3000 	 8/12/2023, 12:12:14 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/12/2023, 12:12:14 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/12/2023, 12:14:05 AM 
GET 	 /posts/64d5c7a10d97f42060cffde9 	 http://localhost:3000 	 8/12/2023, 12:14:05 AM 
GET 	 /posts/64d5c7a10d97f42060cffde9 	 http://localhost:3000 	 8/12/2023, 12:16:44 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/12/2023, 12:16:44 AM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/12/2023, 12:20:19 AM 
GET 	 /posts 	 http://localhost:3000 	 8/12/2023, 12:20:19 AM 
OPTIONS 	 /posts/64d5c7160d97f42060cffde4 	 http://localhost:3000 	 8/12/2023, 12:20:23 AM 
GET 	 /posts/64d5c7160d97f42060cffde4 	 http://localhost:3000 	 8/12/2023, 12:20:23 AM 
OPTIONS 	 /posts/64d393599ee36082e66a1fbc 	 http://localhost:3000 	 8/12/2023, 12:20:25 AM 
GET 	 /posts/64d393599ee36082e66a1fbc 	 http://localhost:3000 	 8/12/2023, 12:20:25 AM 
OPTIONS 	 /logout 	 http://localhost:3000 	 8/12/2023, 12:20:27 AM 
POST 	 /logout 	 http://localhost:3000 	 8/12/2023, 12:20:27 AM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/12/2023, 12:20:36 AM 
POST 	 /login 	 http://localhost:3000 	 8/12/2023, 12:20:36 AM 
GET 	 /posts/64d5c7a10d97f42060cffde9 	 http://localhost:3000 	 8/12/2023, 12:20:46 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/12/2023, 12:20:46 AM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/12/2023, 12:20:53 AM 
GET 	 /posts 	 http://localhost:3000 	 8/12/2023, 12:20:53 AM 
OPTIONS 	 /logout 	 http://localhost:3000 	 8/12/2023, 12:20:57 AM 
POST 	 /logout 	 http://localhost:3000 	 8/12/2023, 12:20:57 AM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/12/2023, 12:21:05 AM 
POST 	 /login 	 http://localhost:3000 	 8/12/2023, 12:21:05 AM 
GET 	 /posts/64d5c7a10d97f42060cffde9 	 http://localhost:3000 	 8/12/2023, 12:41:20 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/12/2023, 12:41:20 AM 
GET 	 /posts/64d5c7a10d97f42060cffde9 	 http://localhost:3000 	 8/12/2023, 12:41:22 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/12/2023, 12:41:22 AM 
GET 	 /posts/64d5c7a10d97f42060cffde9 	 http://localhost:3000 	 8/12/2023, 12:49:07 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/12/2023, 12:49:07 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/12/2023, 12:51:49 AM 
GET 	 /posts/64d5c7a10d97f42060cffde9 	 http://localhost:3000 	 8/12/2023, 12:51:49 AM 
GET 	 /posts/64d5c7a10d97f42060cffde9 	 http://localhost:3000 	 8/12/2023, 1:00:03 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/12/2023, 1:00:03 AM 
